run,time,src,dest,path,hops,latency_ms,delivered,alpha
alpha30_run3,93,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.1->10.0.0.5,2,67.63,1,0.3
alpha30_run3,94,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.3
alpha30_run3,94,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.1->10.0.0.5,2,111.74,1,0.3
alpha30_run3,94,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.1->10.0.0.5,2,169.5,1,0.3
alpha30_run3,94,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,87.95,1,0.3
alpha30_run3,95,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.2->10.0.0.5,2,102.36,1,0.3
alpha30_run3,95,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,116.04,1,0.3
alpha30_run3,96,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.3
alpha30_run3,96,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.2->10.0.0.3,2,139.14,1,0.3
alpha30_run3,97,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.4->10.0.0.5,2,111.04,1,0.3
alpha30_run3,98,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.4,1,0.0,1,0.3
alpha30_run3,100,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.1->10.0.0.2,2,133.25,1,0.3
alpha30_run3,100,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.4->10.0.0.1,2,115.34,1,0.3
alpha30_run3,100,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,95.72,1,0.3
alpha30_run3,100,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.3->10.0.0.2,2,118.39,1,0.3
alpha30_run3,101,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.4->10.0.0.5,2,131.03,1,0.3
alpha30_run3,101,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,159.33,1,0.3
alpha30_run3,101,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.1->10.0.0.3,2,131.1,1,0.3
alpha30_run3,102,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.5->10.0.0.3,2,483.04,1,0.3
alpha30_run3,103,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.1->10.0.0.5,2,149.76,1,0.3
alpha30_run3,103,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.3->10.0.0.1,2,139.69,1,0.3
alpha30_run3,104,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.4,1,0.0,1,0.3
alpha30_run3,105,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.3
alpha30_run3,106,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.4->10.0.0.5,2,35.13,1,0.3
alpha30_run3,106,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.3->10.0.0.1,2,84.97,1,0.3
alpha30_run3,106,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,137.71,1,0.3
alpha30_run3,107,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,123.9,1,0.3
alpha30_run3,107,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.4,1,0.0,1,0.3
alpha30_run3,107,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,146.58,1,0.3
alpha30_run3,107,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.3
alpha30_run3,109,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,120.7,1,0.3
alpha30_run3,109,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.1,1,0.0,1,0.3
alpha30_run3,110,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.3
alpha30_run3,110,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.1->10.0.0.3,2,47.76,1,0.3
alpha30_run3,111,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,101.55,1,0.3
alpha30_run3,111,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.1->10.0.0.3,2,166.29,1,0.3
alpha30_run3,113,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.5->10.0.0.4,2,336.74,1,0.3
alpha30_run3,113,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,86.84,1,0.3
alpha30_run3,113,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.4->10.0.0.2,2,149.59,1,0.3
alpha30_run3,114,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.1->10.0.0.2,2,161.54,1,0.3
alpha30_run3,114,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.3->10.0.0.5,2,105.42,1,0.3
alpha30_run3,114,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.3->10.0.0.4,2,122.65,1,0.3
alpha30_run3,115,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.3
alpha30_run3,115,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.3->10.0.0.5,2,76.73,1,0.3
alpha30_run3,115,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,106.04,1,0.3
alpha30_run3,116,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.5->10.0.0.2,2,404.73,1,0.3
alpha30_run3,116,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,126.58,1,0.3
alpha30_run3,116,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.2->10.0.0.5,2,105.7,1,0.3
alpha30_run3,116,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,97.21,1,0.3
alpha30_run3,117,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.2->10.0.0.3,2,100.2,1,0.3
alpha30_run3,118,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.2->10.0.0.5,2,79.47,1,0.3
alpha30_run3,118,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.2->10.0.0.3,2,122.88,1,0.3
alpha30_run3,118,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.3->10.0.0.4,2,96.89,1,0.3
alpha30_run3,118,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,130.94,1,0.3
alpha30_run3,119,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.2->10.0.0.1,2,148.43,1,0.3
alpha30_run3,120,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,129.79,1,0.3
alpha30_run3,121,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.1->10.0.0.4,2,164.09,1,0.3
alpha30_run3,121,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.3->10.0.0.4,2,82.22,1,0.3
alpha30_run3,123,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.3->10.0.0.5,2,133.08,1,0.3
alpha30_run3,125,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.5,1,0.0,0,0.3
alpha30_run3,125,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.3
alpha30_run3,127,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.3->10.0.0.5,2,129.16,1,0.3
alpha30_run3,127,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.4->10.0.0.3,2,152.36,1,0.3
alpha30_run3,130,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.1->10.0.0.3,2,126.49,1,0.3
alpha30_run3,131,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.1->10.0.0.5,2,81.36,1,0.3
alpha30_run3,131,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.1->10.0.0.3,2,101.25,1,0.3
alpha30_run3,132,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.1->10.0.0.4,2,115.7,1,0.3
alpha30_run3,132,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.1->10.0.0.3,2,95.63,1,0.3
alpha30_run3,132,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.1->10.0.0.3,2,122.84,1,0.3
alpha30_run3,133,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.1->10.0.0.3,2,127.5,1,0.3
alpha30_run3,133,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.3->10.0.0.4,2,122.62,1,0.3
alpha30_run3,134,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.1->10.0.0.4,2,60.57,1,0.3
alpha30_run3,134,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.3
alpha30_run3,135,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.1->10.0.0.2,2,111.73,1,0.3
alpha30_run3,135,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.1,1,0.0,1,0.3
alpha30_run3,135,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.1->10.0.0.4,2,133.65,1,0.3
alpha30_run3,135,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.3->10.0.0.5,2,139.22,1,0.3
alpha30_run3,136,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.2->10.0.0.5,2,153.64,1,0.3
alpha30_run3,136,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.1,1,0.0,1,0.3
alpha30_run3,137,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.1,1,0.0,1,0.3
alpha30_run3,138,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.3
alpha30_run3,139,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.3,1,0.0,1,0.3
alpha30_run3,139,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,107.14,1,0.3
alpha30_run3,139,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.1->10.0.0.3,2,160.45,1,0.3
alpha30_run3,140,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.4,1,0.0,1,0.3
alpha30_run3,141,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.4,1,0.0,1,0.3
alpha30_run3,141,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.3
alpha30_run3,142,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,142.27,1,0.3
alpha30_run3,143,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.3->10.0.0.1,2,143.7,1,0.3
alpha30_run3,143,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,92.92,1,0.3
alpha30_run3,144,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,69.59,1,0.3
alpha30_run3,145,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.4->10.0.0.1,2,74.86,1,0.3
alpha30_run3,145,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.4->10.0.0.5,2,108.28,1,0.3
alpha30_run3,146,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.4->10.0.0.5,2,111.17,1,0.3
alpha30_run3,147,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.4->10.0.0.5,2,101.11,1,0.3
alpha30_run3,147,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.3
alpha30_run3,148,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.4->10.0.0.5,2,126.32,1,0.3
alpha30_run3,148,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.5,1,0.0,0,0.3
alpha30_run3,149,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.3
alpha30_run3,149,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.3
alpha30_run3,149,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,80.52,1,0.3
alpha30_run3,151,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.2->10.0.0.3,2,174.56,1,0.3
alpha30_run3,151,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.4->10.0.0.3,2,128.61,1,0.3
alpha30_run3,152,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,100.42,1,0.3
alpha30_run3,152,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,97.97,1,0.3
alpha30_run3,153,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.3->10.0.0.5,2,129.73,1,0.3
alpha30_run3,154,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.3,1,0.0,1,0.3
alpha30_run3,154,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.3,1,0.0,0,0.3
alpha30_run3,155,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,96.17,1,0.3
alpha30_run3,155,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,123.24,1,0.3
alpha30_run3,155,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.1->10.0.0.3,2,126.94,1,0.3
alpha30_run3,156,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.4,1,0.0,0,0.3
alpha30_run3,156,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.1,1,0.0,1,0.3
alpha30_run3,157,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.2->10.0.0.5,2,187.83,1,0.3
alpha30_run3,157,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.1->10.0.0.3,2,143.68,1,0.3
alpha30_run3,157,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.1->10.0.0.2,2,82.24,1,0.3
alpha30_run3,158,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.1->10.0.0.4,2,117.23,1,0.3
alpha30_run3,158,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.1,1,0.0,1,0.3
alpha30_run3,159,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.2->10.0.0.3,2,131.93,1,0.3
alpha30_run3,159,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.1->10.0.0.5,2,127.09,1,0.3
alpha30_run3,159,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,115.64,1,0.3
alpha30_run3,159,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,121.51,1,0.3
alpha30_run3,160,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.1->10.0.0.5,2,206.33,1,0.3
alpha30_run3,160,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,135.1,1,0.3
alpha30_run3,160,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,132.97,1,0.3
alpha30_run3,161,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.2,1,0.0,0,0.3
alpha30_run3,161,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,105.93,1,0.3
alpha30_run3,161,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.3->10.0.0.2,2,137.09,1,0.3
alpha30_run3,162,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.5,1,0.0,1,0.3
alpha30_run3,162,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.3->10.0.0.4,2,173.36,1,0.3
alpha30_run3,162,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.5,1,0.0,0,0.3
alpha30_run3,162,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.1->10.0.0.4,2,81.28,1,0.3
alpha30_run3,162,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.1->10.0.0.4,2,102.7,1,0.3
alpha30_run3,163,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.4->10.0.0.5,2,124.74,1,0.3
alpha30_run3,163,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.1->10.0.0.3,2,101.35,1,0.3
alpha30_run3,164,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.1->10.0.0.4,2,66.01,1,0.3
alpha30_run3,164,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.1->10.0.0.5,2,139.2,1,0.3
alpha30_run3,165,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.1->10.0.0.3,2,186.62,1,0.3
alpha30_run3,165,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.4->10.0.0.1,2,138.52,1,0.3
alpha30_run3,165,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.3->10.0.0.2,2,93.21,1,0.3
alpha30_run3,166,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,129.61,1,0.3
alpha30_run3,166,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.3
alpha30_run3,167,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.4->10.0.0.5,2,157.05,1,0.3
alpha30_run3,168,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.3->10.0.0.1,2,86.79,1,0.3
alpha30_run3,168,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.3->10.0.0.4,2,181.07,1,0.3
alpha30_run3,168,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,116.76,1,0.3
alpha30_run3,168,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,99.13,1,0.3
alpha30_run3,170,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,148.41,1,0.3
alpha30_run3,171,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,113.45,1,0.3
alpha30_run3,171,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,125.38,1,0.3
alpha30_run3,171,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.3,1,0.0,1,0.3
alpha30_run3,171,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.3->10.0.0.4,2,98.37,1,0.3
alpha30_run3,171,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.3->10.0.0.2,2,181.35,1,0.3
alpha30_run3,172,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.2->10.0.0.4,2,92.54,1,0.3
alpha30_run3,172,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,88.01,1,0.3
alpha30_run3,172,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.3
alpha30_run3,172,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,52.96,1,0.3
alpha30_run3,172,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.2->10.0.0.1,2,174.43,1,0.3
alpha30_run3,173,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.2->10.0.0.4,2,175.82,1,0.3
alpha30_run3,173,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.1,1,0.0,1,0.3
alpha30_run3,174,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.1->10.0.0.5,2,82.15,1,0.3
alpha30_run3,175,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.1,1,0.0,1,0.3
alpha30_run3,176,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.1->10.0.0.4,2,118.86,1,0.3
alpha30_run3,177,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.1->10.0.0.3,2,144.11,1,0.3
alpha30_run3,177,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,119.28,1,0.3
alpha30_run3,178,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.3
alpha30_run3,179,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.2->10.0.0.4,2,66.31,1,0.3
alpha30_run3,179,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,55.85,1,0.3
alpha30_run3,179,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,164.55,1,0.3
alpha30_run3,179,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.1,1,0.0,1,0.3
alpha30_run3,181,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.1->10.0.0.3,2,146.78,1,0.3
alpha30_run3,182,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.3
alpha30_run3,182,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.3
alpha30_run3,183,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,171.61,1,0.3
alpha30_run3,183,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,153.99,1,0.3
alpha30_run3,183,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.4->10.0.0.2,2,104.27,1,0.3
alpha30_run3,184,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.4->10.0.0.1,2,117.76,1,0.3
alpha30_run3,184,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.4->10.0.0.5,2,93.4,1,0.3
alpha30_run3,185,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.4->10.0.0.5,2,38.9,1,0.3
alpha30_run3,185,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.4->10.0.0.5,2,87.15,1,0.3
alpha30_run3,185,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,164.72,1,0.3
alpha30_run3,185,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.5,1,0.0,0,0.3
alpha30_run3,187,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.4->10.0.0.2,2,154.55,1,0.3
alpha30_run3,187,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.4->10.0.0.1,2,128.97,1,0.3
alpha30_run3,187,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.3
alpha30_run3,188,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,102.29,1,0.3
alpha30_run3,188,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.3->10.0.0.4,2,76.77,1,0.3
alpha30_run3,189,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.3->10.0.0.1,2,127.3,1,0.3
alpha30_run3,189,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.3
alpha30_run3,189,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,88.05,1,0.3
alpha30_run3,190,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.3->10.0.0.5,2,115.56,1,0.3
alpha30_run3,191,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,24.51,1,0.3
alpha30_run3,191,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.3,1,0.0,1,0.3
alpha30_run3,191,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,162.52,1,0.3
alpha30_run3,192,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.4->10.0.0.5,2,132.37,1,0.3
alpha30_run3,192,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.3,1,0.0,1,0.3
alpha30_run3,192,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,71.49,1,0.3
alpha30_run3,192,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.3
alpha30_run3,193,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.3
alpha30_run3,194,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,131.9,1,0.3
alpha30_run3,195,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.3->10.0.0.5,2,137.94,1,0.3
alpha30_run3,195,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.4->10.0.0.3,2,116.96,1,0.3
alpha30_run3,196,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.4->10.0.0.1,2,112.8,1,0.3
alpha30_run3,196,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.4->10.0.0.2,2,65.82,1,0.3
alpha30_run3,197,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.4->10.0.0.5,2,70.53,1,0.3
alpha30_run3,197,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4,1,0.0,0,0.3
alpha30_run3,197,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.3,1,0.0,1,0.3
alpha30_run3,197,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.2->10.0.0.5,2,110.25,1,0.3
alpha30_run3,197,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.2->10.0.0.5,2,43.11,1,0.3
alpha30_run3,197,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,82.91,1,0.3
alpha30_run3,198,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,115.81,1,0.3
alpha30_run3,198,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.3
alpha30_run3,198,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.2->10.0.0.1,2,137.44,1,0.3
alpha30_run3,198,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.2->10.0.0.4,2,106.88,1,0.3
alpha30_run3,198,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.3
alpha30_run3,199,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,81.59,1,0.3
alpha30_run3,199,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.3
alpha30_run3,199,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.3
alpha30_run3,199,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.1,1,0.0,1,0.3
alpha30_run3,200,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.2->10.0.0.3,2,110.46,1,0.3
alpha30_run3,200,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.3
alpha30_run3,200,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,146.76,1,0.3
alpha30_run3,200,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.2->10.0.0.1,2,78.46,1,0.3
alpha30_run3,201,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.5->10.0.0.4,2,412.26,1,0.3
alpha30_run3,203,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,114.37,1,0.3
alpha30_run3,203,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.2->10.0.0.3,2,90.32,1,0.3
alpha30_run3,203,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.3
alpha30_run3,203,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.2,1,0.0,0,0.3
alpha30_run3,204,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.3->10.0.0.5,2,131.15,1,0.3
alpha30_run3,204,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.5,1,0.0,0,0.3
alpha30_run3,205,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,98.63,1,0.3
alpha30_run3,206,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.1,1,0.0,1,0.3
alpha30_run3,206,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.1->10.0.0.3,2,151.99,1,0.3
